@relation TRAINING

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.078124,1.077972,1.077819,48.235294,0,34.043716,0,-0.000039,down
1.078126,1.077973,1.077821,47.126437,0,32.405309,0,-0.000038,down
1.078134,1.077981,1.077827,49.450549,0,50.755287,0,-0.000037,down
1.078146,1.077989,1.077832,48.314607,0,111.617312,0,-0.000035,down
1.078143,1.077988,1.077833,50,0,48.73268,0,-0.000032,down
1.078138,1.077986,1.077834,52.439024,0,40.294511,0,-0.00003,down
1.07813,1.077978,1.077827,44.827586,0,-65.632222,0,-0.000029,up
1.078103,1.077969,1.077835,51.282051,0,-72.936085,0,-0.000028,down
1.078097,1.077964,1.077832,47.222222,0,-71.397459,0,-0.000028,down
1.078106,1.077959,1.077812,39.473684,0,-146.814603,0,-0.000028,down
1.078109,1.077951,1.077793,46.875,0,-161.155957,-2,-0.000029,down
1.078108,1.077952,1.077796,47.692308,0,-103.530534,0,-0.000029,down
1.07811,1.077946,1.077783,44.285714,0,-108.377738,0,-0.00003,no
1.078104,1.07794,1.077775,48.484848,0,-93.959732,0,-0.000031,up
1.078111,1.077937,1.077762,41.791045,0,-170.999468,-2,-0.000032,up
1.078122,1.077928,1.077734,37.681159,0,-125.334324,0,-0.000034,up
1.078125,1.077921,1.077718,34.848485,0,-91.697417,0,-0.000035,up
1.078126,1.07792,1.077714,40.57971,0,-76.867687,0,-0.000036,up
1.078138,1.077924,1.077711,48.101266,0,47.560704,0,-0.000036,up
1.078145,1.077927,1.07771,45.454545,0,79.25958,0,-0.000034,up
1.078147,1.077928,1.077709,50,0,88.363487,0,-0.000031,up
1.078154,1.07793,1.077706,52.112676,0,92.385787,0,-0.000028,up
1.078158,1.077931,1.077704,62.121212,0,111.803662,0,-0.000024,up
1.078203,1.077938,1.077673,68.75,0,184.604594,1,-0.000018,no
1.07821,1.07794,1.07767,56.842105,0,126.819338,0,-0.000013,up
1.078227,1.077945,1.077663,63.736264,0,110.734463,0,-0.000008,up
1.07827,1.077959,1.077648,67.676768,0,140.477249,0,-0.000003,no
1.078324,1.077975,1.077627,67.010309,0,149.71045,0,0.000003,down
1.078361,1.07799,1.077619,69.148936,0,133.668342,0,0.000009,down
1.078382,1.078007,1.077631,65.979381,0,94.413408,0,0.000015,down
1.078396,1.078023,1.07765,68.817204,0,83.159683,0,0.000019,down
1.078415,1.078037,1.077658,72.527473,0,82.650602,0,0.000023,down
1.078427,1.078053,1.077679,71.590909,0,75.507614,0,0.000027,up
1.078425,1.078065,1.077706,64.444444,0,42.047377,0,0.00003,up
1.078415,1.078082,1.077749,58.441558,0,41.155281,0,0.000032,up
1.078387,1.0781,1.077814,59.210526,0,33.854471,0,0.000033,down
1.078354,1.078119,1.077884,60.25641,0,56.227758,0,0.000034,down
1.078332,1.078139,1.077945,63.095238,0,105.637111,0,0.000035,down
1.078342,1.078151,1.077959,61.728395,0,94.661922,0,0.000037,down
1.078333,1.078159,1.077984,46.666667,0,58.007968,0,0.000038,down
1.078337,1.078158,1.077978,46.052632,0,-121.823742,0,0.000037,down
1.078345,1.078156,1.077966,42.465753,0,-177.614779,-2,0.000035,down
1.078355,1.078152,1.077949,35.384615,0,-183.346364,-2,0.000031,down
1.078356,1.078141,1.077926,28.813559,0,-140.77135,0,0.000028,down
1.078377,1.078134,1.077891,26.5625,0,-190.069234,-2,0.000023,up
1.078386,1.078127,1.077869,33.846154,0,-148.412698,0,0.000018,up
1.078414,1.078109,1.077804,27.848101,0,-169.955157,-2,0.000012,up
1.078421,1.078087,1.077753,25.641026,0,-170.070084,-2,0.000006,up
1.078408,1.078072,1.077737,35.555556,0,-106.567437,0,0,up
1.078398,1.07806,1.077722,38.554217,0,-78.585334,0,-0.000005,up
1.078388,1.078056,1.077723,46.315789,0,-19.71831,0,-0.000008,down
1.078371,1.078047,1.077723,43.564356,0,-20.153739,0,-0.00001,down
1.078358,1.078043,1.077728,46.728972,0,23.069001,0,-0.000011,down
1.078351,1.078038,1.077726,39.814815,0,8.258613,0,-0.000011,up
1.078338,1.078032,1.077726,38.888889,0,4.381486,0,-0.000011,down
1.078323,1.078023,1.077722,40,0,-44.410517,0,-0.000012,up
1.078301,1.078014,1.077727,50.537634,0,-0.634058,0,-0.000012,up
1.078259,1.078005,1.07775,53.608247,0,27.349092,0,-0.000012,up
1.078205,1.077994,1.077783,52.57732,0,30.181659,0,-0.000011,up
1.07817,1.077985,1.0778,49.514563,0,23.170732,0,-0.00001,up
1.078181,1.077989,1.077797,57.692308,0,73.543821,0,-0.000009,down
1.078185,1.077991,1.077798,53.398058,0,101.841965,0,-0.000009,up
1.078194,1.077995,1.077796,63.736264,0,65.229737,0,-0.000007,no
1.078201,1.077999,1.077796,64.444444,0,67.195767,0,-0.000006,up
1.078223,1.07801,1.077797,62.790698,0,134.219269,0,-0.000004,up
1.078229,1.078015,1.077801,57.446809,0,87.802469,0,-0.000002,up
1.078229,1.078032,1.077835,54.545455,0,131.914894,0,0,up
1.078196,1.078045,1.077894,52.747253,0,69.096126,0,0.000002,up
1.078196,1.078054,1.077913,50.574713,0,114.685067,0,0.000004,up
1.078218,1.078069,1.07792,60.674157,0,175.064743,1,0.000006,down
1.07826,1.078078,1.077896,63.043478,0,251.157407,2,0.00001,down
1.078297,1.078091,1.077884,67.816092,0,214.026636,2,0.000013,up
