@relation v1

@attribute 'Candle body' numeric
@attribute 'Upper shadow' numeric
@attribute 'Lower shadow' numeric
@attribute 'is Bullish' numeric
@attribute RSI numeric
@attribute 'RSI SCALED' numeric
@attribute 'RSI EXTREME TOUCHED' numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI SCALED' numeric
@attribute 'CCI CHANNEL BREAK' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0.00017,0.00017,0.00019,0,4,4,0,0,2,2,0,0,0.000201,0.001199,73.006237,down
0.00005,0.00014,0.00004,-1,4,4,1,1,2,2,0,0,0.000205,0.001262,57.447146,down
0.00005,0.00003,0.00005,-1,4,4,0,0,1,1,0,0,0.000207,0.001269,37.657354,down
0.00009,0.00001,0.00007,-1,4,4,0,0,0,0,0,0,0.000205,0.001273,22.787189,down
0.00004,0.00004,0.00016,0,4,4,0,0,0,0,0,0,0.000203,0.001288,30.967298,up
0.00013,0.00002,0.00005,-1,3,3,0,0,0,0,0,0,0.000197,0.001261,11.574823,up
0.00027,0.00006,0.00002,-1,3,3,0,0,0,0,0,0,0.000186,0.001252,-33.378906,up
0.00025,0.00028,0.00025,0,3,3,0,0,0,0,0,0,0.000175,0.001162,4.821231,up
0.00009,0,0.00002,-1,3,3,0,0,0,0,0,0,0.000163,0.001071,-16.528212,up
0.00028,0.00029,0.00037,0,3,3,0,0,0,0,0,0,0.000154,0.000923,34.012595,up
0.0001,0,0,-1,3,3,0,0,1,1,0,0,0.000147,0.000732,13.254524,up
0.00005,0.00025,0.00009,0,3,3,0,0,2,2,0,0,0.000141,0.000613,30.848407,up
0.00024,0.0003,0.00024,0,4,4,0,0,3,3,2,1,0.00014,0.000722,92.789685,up
0.00011,0.00013,0.00007,-1,3,3,0,0,3,3,2,1,0.00014,0.000754,60.090001,up
0.00026,0.00029,0.00026,0,3,3,0,0,4,4,2,1,0.000145,0.00094,104.231729,down
0.00003,0.00007,0.0001,-1,3,3,0,0,3,3,2,1,0.000152,0.001056,79.37959,down
0.00015,0.00003,0.00004,-1,3,3,0,0,2,2,0,0,0.000158,0.001103,52.50378,down
0.00015,0.0003,0.00017,0,4,4,0,0,2,2,0,0,0.000164,0.001204,70.508804,down
0.00027,0.00002,0.00006,-1,3,3,0,0,1,1,0,0,0.000167,0.00117,21.102105,down
0.00026,0.00005,0,-1,3,3,0,0,0,0,0,0,0.000163,0.001174,-21.293954,down
0.00006,0.00005,0,-1,3,3,0,0,0,0,0,0,0.000154,0.001183,-24.339573,up
0.00026,0.00034,0.00029,0,3,3,0,0,0,0,0,0,0.000146,0.001189,17.162259,down
0.00023,0,0.0001,-1,3,3,0,0,0,0,0,0,0.000136,0.001195,-22.587421,down
0.00013,0.00003,0.00002,-1,3,3,0,0,-1,-1,0,0,0.000121,0.001222,-44.038117,up
0.00003,0.00011,0.00006,0,3,3,0,0,-1,-1,0,0,0.000106,0.001242,-34.129239,up
0.00019,0.00021,0.00021,0,3,3,0,0,0,0,0,0,0.000093,0.001225,-3.347225,down
0.00036,0,0.00002,-1,2,2,0,0,-1,-1,0,0,0.000078,0.001185,-64.981217,up
0.00007,0.00016,0.00007,0,3,3,0,0,-2,-2,0,0,0.000062,0.001216,-52.567783,up
0.00015,0.00016,0.00015,0,2,2,0,0,-1,-1,0,0,0.000049,0.001177,-26.773687,up
0,0.00002,0.00017,-1,2,2,0,0,-1,-1,0,0,0.000037,0.001192,-28.609852,up
0.00005,0.00007,0.00013,0,3,3,0,0,-1,-1,0,0,0.000029,0.001194,-21.68432,up
0.00041,0.00046,0.00048,0,3,3,0,0,0,0,0,0,0.000027,0.001234,44.399769,up
0.00021,0.00022,0.00021,0,3,3,0,0,2,2,0,0,0.000034,0.001322,69.668472,up
0.00007,0.00006,0.00002,-1,4,4,0,0,2,2,0,0,0.000044,0.001389,55.499682,no
0.00012,0.00001,0.00001,-1,3,3,0,0,1,1,0,0,0.000054,0.001359,41.269319,up
0.00006,0.00006,0,-1,3,3,0,0,1,1,0,0,0.000063,0.001333,35.331549,up
0.00015,0.00016,0.00016,0,4,4,0,0,1,1,0,0,0.000073,0.001381,56.044668,up
0.00016,0.00022,0.00016,0,4,4,1,1,2,2,0,0,0.000084,0.001445,73.210105,up
0.00013,0,0.00005,-1,4,4,0,0,2,2,0,0,0.000095,0.001501,48.569047,up
0.0001,0.00015,0.00011,0,4,4,0,0,2,2,0,0,0.000105,0.001568,55.167558,down
0.00005,0.00012,0.00009,0,4,4,1,1,1,1,0,0,0.000114,0.001623,53.836629,down
0.00017,0.00031,0.00019,0,4,4,1,1,2,2,0,0,0.000125,0.001744,63.810597,down
0.00005,0.0001,0.00008,-1,4,4,1,1,2,2,0,0,0.000135,0.001796,52.994492,down
0.00016,0.00015,0.00001,-1,4,4,0,0,1,1,0,0,0.000141,0.001739,30.701446,down
0.00006,0.00001,0.00005,-1,4,4,0,0,0,0,0,0,0.000144,0.00167,21.922555,up
0.00007,0.00011,0.00001,-1,3,3,0,0,0,0,0,0,0.000143,0.001637,10.139544,up
0.00008,0.00021,0.00008,0,3,3,0,0,0,0,0,0,0.000141,0.001448,16.71362,up
0.00017,0.00027,0.00018,0,3,3,0,0,1,1,0,0,0.000139,0.001264,37.032224,up
0.00019,0,0.00003,-1,3,3,0,0,0,0,0,0,0.000136,0.001104,4.43649,up
0.00015,0.00015,0.00018,0,3,3,0,0,0,0,0,0,0.000133,0.000889,28.576781,up
0.00013,0.00013,0.00023,0,3,3,0,0,1,1,0,0,0.000132,0.000635,67.682973,down
0.00003,0.00015,0.00006,0,3,3,0,0,3,3,1,1,0.000132,0.000635,64.1268,up
0.00002,0.00022,0.00007,0,4,4,0,0,3,3,1,1,0.000133,0.000675,59.723779,up
0.00016,0.00001,0.00003,-1,3,3,0,0,1,1,0,0,0.000132,0.00067,21.628094,down
0.00005,0.00011,0.00016,0,3,3,0,0,1,1,0,0,0.000131,0.000636,36.157757,down
0.00003,0.00002,0.00003,-1,3,3,0,0,1,1,0,0,0.000129,0.000551,24.139213,down
0.00012,0.00014,0.00012,0,3,3,0,0,1,1,0,0,0.000127,0.000557,57.619043,down
0.0001,0.00012,0.00013,0,4,4,0,0,2,2,0,0,0.000127,0.00062,76.606053,down
0.00022,0,0.00007,-1,3,3,0,0,0,0,0,0,0.000125,0.000588,-3.742953,down
0.00012,0.00001,0,-1,3,3,0,0,-1,-1,0,0,0.000119,0.000599,-42.918734,down
0.0001,0.00001,0,-1,3,3,0,0,-2,-2,0,0,0.00011,0.000648,-67.607004,down
0.00005,0.0001,0,-1,3,3,0,0,-2,-2,0,0,0.000098,0.000686,-67.217398,up
0.00004,0.00006,0,-1,3,3,0,0,-2,-2,0,0,0.000084,0.000744,-72.820592,up
0.00004,0.00008,0.00025,0,2,2,0,0,-3,-3,-2,-1,0.00007,0.000788,-58.750444,up
0.00008,0,0.00004,-1,2,2,-1,-1,-2,-2,0,0,0.000055,0.000845,-66.613518,up
0.00002,0,0.00017,-1,2,2,-1,-1,-2,-2,0,0,0.000041,0.000883,-62.393714,up
0.00017,0.00019,0.00019,0,2,2,0,0,-1,-1,0,0,0.000029,0.00089,-27.637397,up
0.00013,0.00014,0.00014,0,3,3,0,0,0,0,0,0,0.000022,0.000885,4.633822,up
0.0001,0.00011,0.00012,0,3,3,0,0,0,0,0,0,0.000019,0.000885,20.564972,down
0.00009,0.00023,0.00013,0,3,3,0,0,1,1,0,0,0.00002,0.000901,34.388767,down
0.0002,0.00024,0.00036,0,3,3,0,0,1,1,0,0,0.000026,0.000966,71.504788,down
0.00006,0.0001,0.00001,-1,3,3,0,0,2,2,0,0,0.000033,0.000997,54.169545,down
0.00015,0,0.00005,-1,3,3,0,0,1,1,0,0,0.000039,0.000986,22.917015,up
0.00007,0,0.00009,-1,3,3,0,0,0,0,0,0,0.000043,0.000985,6.903109,up
0.00015,0.00002,0.00001,-1,3,3,0,0,0,0,0,0,0.000042,0.000987,-25.036257,up
0.00001,0.00001,0.00009,-1,3,3,0,0,-1,-1,0,0,0.000039,0.00099,-24.639552,up
0.00026,0.00028,0.00035,0,4,4,0,0,0,0,0,0,0.000038,0.000972,29.220179,up
0.00023,0.00024,0.00026,0,4,4,0,0,2,2,0,0,0.00004,0.000993,72.385938,down
0.00015,0,0.00001,-1,4,4,0,0,2,2,0,0,0.000044,0.001025,45.076389,up
0.0001,0.00014,0.0001,0,4,4,0,0,2,2,0,0,0.000049,0.001087,59.063987,down
0.00007,0.00004,0,-1,4,4,0,0,1,1,0,0,0.000054,0.001097,40.116207,up
0.00011,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,0.000057,0.001069,15.623391,up
0.00011,0.00011,0.00011,0,3,3,0,0,1,1,0,0,0.00006,0.001034,38.088973,up
0.00007,0.00007,0.00012,0,3,3,0,0,1,1,0,0,0.000064,0.001012,47.136119,up
0.00011,0.00005,0.00006,-1,3,3,0,0,1,1,0,0,0.000066,0.000914,22.417847,up
0.00001,0.00008,0.00002,0,3,3,0,0,1,1,0,0,0.000068,0.00079,28.986906,up
0.00008,0,0.00005,-1,3,3,0,0,0,0,0,0,0.000069,0.000716,15.631881,up
0.00026,0.00026,0.00026,0,4,4,0,0,2,2,0,0,0.000072,0.000765,76.203047,up
0.00011,0.00014,0.00015,0,4,4,1,1,3,3,2,1,0.000079,0.000862,84.915594,up
0.00019,0.00004,0.00004,-1,4,4,0,0,2,2,0,0,0.000083,0.000876,35.166142,up
0.00012,0.00018,0.00012,0,4,4,0,0,2,2,0,0,0.000088,0.000915,56.08756,up
0.00023,0.00025,0.00028,0,4,4,0,0,3,3,2,1,0.000096,0.001069,90.403837,up
0.00002,0.00012,0.00004,-1,4,4,0,0,3,3,2,1,0.000106,0.001166,74.187629,up
0.00003,0.00001,0.00003,-1,4,4,0,0,3,3,1,1,0.000115,0.001217,65.416433,down
0.00025,0.00029,0.00025,0,4,4,1,1,3,3,2,1,0.000127,0.001289,91.92626,down
0.00006,0.00008,0.00003,-1,4,4,1,1,3,3,1,1,0.000138,0.001264,75.860218,down
0.00006,0.00017,0.00015,0,4,4,1,1,2,2,0,0,0.000151,0.001342,75.43317,up
0.00004,0.00008,0.00004,-1,4,4,1,1,2,2,0,0,0.000161,0.001426,62.417729,up
0.00022,0,0.00005,-1,4,4,0,0,1,1,0,0,0.000167,0.001399,24.376622,up
0.00004,0.00006,0.00008,0,4,4,0,0,0,0,0,0,0.000169,0.001393,25.834844,up
0.00007,0.00008,0.00001,-1,4,4,0,0,0,0,0,0,0.000168,0.00135,11.774165,up
0.00055,0.00058,0.00055,0,4,4,0,0,2,2,0,0,0.000171,0.001406,80.486363,down
0.00004,0.0002,0.00008,0,4,4,0,0,3,3,1,1,0.000177,0.001483,73.910785,down
0.00002,0.00012,0.00005,-1,4,4,1,1,2,2,0,0,0.000184,0.001538,64.230366,down
0.00017,0.00018,0.0002,0,4,4,1,1,2,2,0,0,0.000193,0.001584,75.292962,down
0.00029,0.00003,0.00001,-1,3,3,0,0,2,2,0,0,0.000199,0.001504,36.560188,down
0.00011,0.00001,0.00002,-1,3,3,0,0,0,0,0,0,0.000201,0.001349,18.835367,down
0.00006,0,0.00006,-1,3,3,0,0,0,0,0,0,0.000198,0.001279,5.549045,up
0.00024,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000189,0.001259,-34.702013,up
0.00003,0.00006,0.00007,0,3,3,0,0,-1,-1,0,0,0.000176,0.001142,-32.40289,up
0.00012,0.00014,0.00016,0,3,3,0,0,0,0,0,0,0.000164,0.001046,-12.050521,up
0.00001,0.00003,0.00011,-1,3,3,0,0,0,0,0,0,0.000152,0.00103,-13.306185,up
0.00006,0.00009,0.00015,0,3,3,0,0,0,0,0,0,0.000141,0.001004,-1.692973,up
0.00004,0.00004,0.00003,-1,3,3,0,0,0,0,0,0,0.000131,0.000977,-9.623831,up
0.00001,0.00003,0.00007,-1,3,3,0,0,0,0,0,0,0.000122,0.000979,-12.671216,up
0.00014,0.00015,0.00014,0,3,3,0,0,0,0,0,0,0.000115,0.000982,14.869923,up
0.00008,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000108,0.000981,4.892994,up
0.00005,0.00008,0.0001,0,3,3,0,0,0,0,0,0,0.000103,0.000983,12.507671,up
0.00001,0.00009,0.00002,0,2,2,0,0,0,0,0,0,0.000099,0.000947,11.829849,up
0.00002,0.00003,0.00012,0,3,3,0,0,0,0,0,0,0.000096,0.000912,7.127301,no
0.00017,0.00021,0.00025,0,3,3,0,0,1,1,0,0,0.000095,0.000858,38.938028,down
0.00014,0,0,-1,3,3,0,0,0,0,0,0,0.000093,0.000828,6.28012,down
0.00009,0.0001,0.00012,0,4,4,1,1,1,1,0,0,0.000092,0.000797,33.002389,down
0.00008,0.00009,0.00003,-1,4,4,0,0,1,1,0,0,0.000091,0.000756,18.527208,down
0.00005,0.00011,0,-1,3,3,0,0,1,1,0,0,0.000088,0.000603,16.087126,down
0.00011,0.0001,0.00001,-1,3,3,0,0,0,0,0,0,0.000083,0.000589,-27.171383,down
0.00026,0.00002,0,-1,2,2,0,0,-3,-3,-2,-1,0.000073,0.000699,-94.586145,down
0.0001,0.00015,0.00011,0,3,3,0,0,-2,-2,0,0,0.000061,0.000739,-56.826848,down
0.00012,0.00006,0.00002,-1,3,3,0,0,-2,-2,0,0,0.000047,0.000757,-76.083124,down
0.0001,0,0.00008,-1,2,2,0,0,-3,-3,-2,-1,0.000032,0.000843,-89.835022,down
0.00017,0.00001,0.00005,-1,2,2,-1,-1,-4,-4,-2,-1,0.000014,0.001021,-98.851818,down
0.0001,0.00009,0.00002,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000006,0.001209,-93.60168,up
0.00004,0,0.00003,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000026,0.001363,-81.144403,up
0.00001,0.00001,0.00013,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000046,0.001499,-73.365948,up
0.00012,0.00014,0.00015,0,2,2,-1,-2,-2,-2,0,0,-0.000063,0.001563,-50.488633,up
0.00002,0,0.00007,-1,2,2,-1,-1,-1,-1,0,0,-0.000077,0.001593,-46.639997,up
0,0.00015,0.00001,-1,2,2,-1,-2,-1,-1,0,0,-0.000089,0.001612,-39.943794,up
0.00002,0.00002,0.00005,-1,2,2,-1,-2,-1,-1,0,0,-0.000098,0.001615,-39.502751,up
0.00023,0.00024,0.00023,0,2,2,0,0,0,0,0,0,-0.000101,0.001565,-6.133966,up
0.00032,0.00032,0.00034,0,3,3,0,0,0,0,0,0,-0.000096,0.001544,37.041474,up
0.00005,0.00001,0.00013,-1,3,3,0,0,1,1,0,0,-0.000087,0.001448,33.285142,up
0.00008,0.00023,0.00014,0,3,3,0,0,1,1,0,0,-0.000074,0.001429,46.739579,up
0.00031,0.00031,0.00031,0,4,4,0,0,2,2,0,0,-0.000054,0.001507,85.741721,up
0.00017,0,0.00024,-1,4,4,0,0,2,2,0,0,-0.000034,0.001533,62.960125,up
0.00003,0.00009,0.00014,0,4,4,1,1,2,2,0,0,-0.000014,0.001582,63.9046,up
0.00011,0.00017,0.00012,0,5,5,1,1,2,2,0,0,0.000008,0.001717,72.730456,down
0.00017,0.00038,0.0002,0,5,5,1,1,3,3,1,1,0.000031,0.001915,77.486342,down
0.00009,0.00015,0,-1,5,5,1,1,2,2,0,0,0.000053,0.002047,61.468509,up
0.00015,0.00023,0.00018,0,5,5,1,1,2,2,0,0,0.000075,0.002218,67.945511,down
0.00037,0.00001,0,-1,4,4,0,0,1,1,0,0,0.000092,0.002241,33.911173,up
0.00003,0.00004,0.00004,-1,4,4,0,0,0,0,0,0,0.000103,0.002207,25.550329,down
0.00023,0.00034,0.0003,0,4,4,1,1,1,1,0,0,0.000113,0.002171,41.319216,down
0.00009,0.00009,0.00017,0,4,4,0,0,1,1,0,0,0.000123,0.00211,43.657778,down
0.00005,0.0001,0.0001,0,4,4,0,0,1,1,0,0,0.000131,0.001998,42.988337,down
0.00014,0,0,-1,4,4,0,0,1,1,0,0,0.000137,0.001868,24.890991,down
0.00029,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000136,0.00168,-9.644865,down
0.00011,0.00004,0,-1,3,3,0,0,-1,-1,0,0,0.000129,0.001481,-32.015154,down
0.00002,0.0001,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000117,0.001224,-49.439776,down
0.00007,0.00006,0.00007,-1,3,3,0,0,-2,-2,0,0,0.000103,0.001133,-69.131999,down
0.00009,0.00012,0.00009,0,2,2,0,0,-2,-2,0,0,0.000087,0.001154,-53.395911,down
0.00001,0.00005,0.00007,0,2,2,0,0,-2,-2,0,0,0.000072,0.00115,-50.153652,up
0,0.00002,0.00007,-1,2,2,0,0,-2,-2,0,0,0.000057,0.001175,-50.052071,up
0.00011,0.0001,0.00006,-1,2,2,-1,-1,-2,-2,0,0,0.000043,0.001241,-59.368555,up
0.00012,0,0.00002,-1,2,2,0,0,-2,-2,0,0,0.000027,0.001343,-66.442397,up
0.00012,0.00016,0.00013,0,2,2,0,0,-1,-1,0,0,0.000013,0.00139,-45.66728,up
0.00015,0.00016,0.00015,0,2,2,0,0,-1,-1,0,0,0.000003,0.001385,-22.961785,up
0.00004,0.00004,0.00004,0,2,2,0,0,0,0,0,0,-0.000004,0.001322,-12.864123,up
0.00003,0.00003,0.00008,0,2,2,0,0,0,0,0,0,-0.000008,0.001272,-7.231328,up
0.00002,0.00004,0.00001,-1,2,2,0,0,0,0,0,0,-0.00001,0.001133,-3.26423,up
0,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.00001,0.001112,-3.146942,down
0.00008,0.00019,0.00009,0,4,4,0,0,0,0,0,0,-0.000009,0.001104,15.482445,down
0.00004,0.0001,0.00007,0,4,4,0,0,0,0,0,0,-0.000006,0.001027,17.526603,down
0.00001,0.00001,0.00006,0,4,4,0,0,0,0,0,0,-0.000003,0.000898,26.168214,down
0.00001,0.00002,0.00006,-1,4,4,0,0,1,1,0,0,0.000001,0.000711,38.404308,down
0.00011,0,0.00006,-1,3,3,0,0,0,0,0,0,0.000004,0.000575,11.835487,down
0.0001,0,0.00003,-1,3,3,0,0,0,0,0,0,0.000004,0.000564,-13.658436,down
0.00037,0,0.00001,-1,2,2,0,0,-3,-3,-2,-1,-0.000003,0.000719,-108.25674,down
0.00008,0.00004,0,-1,2,2,0,0,-4,-4,-2,-1,-0.000014,0.00087,-98.559883,down
0.00008,0.00021,0.00011,0,2,2,0,0,-3,-3,-2,-1,-0.000027,0.000944,-71.15794,down
0.0002,0,0,-1,2,2,-1,-2,-3,-3,-2,-1,-0.000042,0.001116,-92.982051,no
0.00005,0.00012,0.00005,0,2,2,-1,-2,-3,-3,-2,-1,-0.000058,0.001221,-71.065227,down
0.00007,0.00019,0.00001,-1,2,2,-1,-2,-2,-2,0,0,-0.000073,0.001332,-70.04811,up
0.00002,0.00002,0.00006,-1,2,2,-1,-2,-2,-2,0,0,-0.000089,0.001442,-66.851016,up
0.00001,0.00002,0.00011,-1,2,2,-1,-2,-2,-2,0,0,-0.000103,0.001537,-61.430948,up
0.00005,0.00006,0.00007,0,1,1,-1,-2,-1,-1,0,0,-0.000115,0.001603,-49.787802,up
0.00003,0.00007,0.00001,-1,1,1,-1,-2,-1,-1,0,0,-0.000125,0.001636,-42.783258,up
0.00001,0.00006,0,-1,1,1,-1,-2,-1,-1,0,0,-0.000132,0.001643,-37.613939,up
0.0002,0.00022,0.0002,0,2,2,0,0,0,0,0,0,-0.000133,0.001599,-2.56457,down
0.00004,0.00004,0.00009,0,2,2,0,0,0,0,0,0,-0.000129,0.001549,7.101764,down
0.00006,0.0001,0.00016,0,3,3,0,0,0,0,0,0,-0.000121,0.001506,21.907092,down
0.00004,0,0.00004,-1,4,4,0,0,0,0,0,0,-0.00011,0.001417,18.702275,down
0.0001,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.0001,0.00131,6.869178,down
0.00007,0.00002,0.00003,-1,3,3,0,0,0,0,0,0,-0.000092,0.001175,-1.361443,down
0.00007,0.00003,0,-1,3,3,0,0,0,0,0,0,-0.000086,0.001006,-9.44482,down
0.00012,0.00002,0.00006,-1,3,3,0,0,-1,-1,0,0,-0.000083,0.000887,-35.189711,up
0.00004,0.00005,0.00004,0,3,3,0,0,-1,-1,0,0,-0.000083,0.000771,-25.928149,up
0.00006,0.00011,0.00006,0,3,3,0,0,0,0,0,0,-0.000082,0.00077,-6.754956,down
0.00005,0.00002,0,-1,3,3,0,0,0,0,0,0,-0.000081,0.000773,-16.296775,down
0,0.00002,0,-1,3,3,0,0,0,0,0,0,-0.000081,0.000772,-16.974114,down
0.00001,0.00009,0.00001,0,3,3,0,0,0,0,0,0,-0.000081,0.000763,-20.432785,down
0.00001,0.00005,0.00001,0,3,3,0,0,0,0,0,0,-0.000081,0.000765,-20.270207,down
0.00009,0.00003,0,-1,2,2,-1,-1,-1,-1,0,0,-0.000083,0.000789,-53.970552,down
0.00007,0.00014,0.00001,-1,2,2,-1,-2,-1,-1,0,0,-0.000086,0.000818,-60.749106,up
0,0.00001,0.00005,-1,1,1,-1,-2,-2,-2,0,0,-0.00009,0.00085,-61.9649,down
0.00026,0,0.00001,-1,1,1,-1,-2,-4,-4,-2,-1,-0.000097,0.001019,-98.680818,up
0.00021,0.00025,0.00022,0,2,2,-1,-1,-2,-2,0,0,-0.000103,0.001063,-51.269996,down
0.00003,0,0.00012,-1,2,2,-1,-1,-2,-2,0,0,-0.000109,0.001116,-53.697278,up
0.00016,0.00016,0.00016,0,2,2,0,0,-1,-1,0,0,-0.000112,0.001097,-27.250948,up
0.00011,0.00007,0.00002,-1,2,2,0,0,-1,-1,0,0,-0.000114,0.001074,-44.792784,up
0.00002,0.00004,0.00003,-1,2,2,0,0,-1,-1,0,0,-0.000116,0.000986,-47.681347,up
0.00002,0.00012,0,-1,2,2,0,0,-1,-1,0,0,-0.000117,0.000887,-45.521307,up
0.0002,0.0002,0.00033,0,3,3,0,0,-1,-1,0,0,-0.000116,0.000793,1.513842,up
0.00001,0.00007,0.00006,0,3,3,0,0,0,0,0,0,-0.000111,0.000723,10.788423,down
0.00001,0.00003,0.00006,0,3,3,0,0,0,0,0,0,-0.000106,0.000674,8.748004,up
0.0001,0.00002,0,-1,3,3,0,0,0,0,0,0,-0.000101,0.000667,-15.731882,up
0.00001,0.00003,0.00012,-1,3,3,0,0,0,0,0,0,-0.000095,0.000649,-4.470176,up
0.00014,0.00014,0.00014,0,3,3,0,0,0,0,0,0,-0.000088,0.000616,39.153686,up
0.00008,0.00003,0,-1,3,3,0,0,1,1,0,0,-0.000082,0.000581,13.074332,up
0.00015,0.00017,0.00015,0,4,4,1,1,2,2,0,0,-0.000073,0.000603,74.843175,no
0.00005,0.00005,0.00005,0,4,4,0,0,3,3,2,1,-0.000061,0.000661,87.437865,down
0.00015,0,0,-1,4,4,0,0,2,2,0,0,-0.000051,0.000655,42.724447,up
0.00008,0.00008,0.0001,0,3,3,0,0,2,2,0,0,-0.000042,0.000694,57.767024,up
0,0.00006,0.00001,-1,4,4,0,0,2,2,0,0,-0.000033,0.000717,44.746825,up
0.00007,0.00007,0.00012,0,4,4,0,0,1,1,0,0,-0.000024,0.000746,50.281527,down
0,0.00002,0.00009,-1,4,4,0,0,1,1,0,0,-0.000016,0.000664,45.76995,up
0.00004,0.00007,0.00001,-1,3,3,0,0,1,1,0,0,-0.00001,0.000653,27.554069,up
0.00014,0.00019,0.00014,0,3,3,0,0,1,1,0,0,-0.000004,0.00065,55.563537,down
0.00002,0.00005,0,-1,3,3,0,0,2,2,0,0,0.000003,0.000668,47.282825,down
0.00009,0,0,-1,3,3,0,0,0,0,0,0,0.000007,0.000625,14.249236,no
0.00007,0.0001,0.00011,0,4,4,0,0,0,0,0,0,0.000011,0.00056,30.869795,down
0,0.00004,0.00008,-1,3,3,0,0,1,1,0,0,0.000014,0.000473,32.986797,down
0.00008,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000016,0.000459,-7.195731,down
0.00003,0.00004,0,-1,3,3,0,0,0,0,0,0,0.000016,0.000451,-21.498897,up
0.00006,0.00006,0.00006,0,3,3,0,0,0,0,0,0,0.000015,0.000434,-1.844572,up
0.00001,0,0.00004,-1,3,3,0,0,-1,-1,0,0,0.000014,0.000367,-17.977913,up
0.00009,0.00009,0.00011,0,3,3,0,0,0,0,0,0,0.000014,0.000304,23.361236,up
0.00008,0.00001,0,-1,3,3,0,0,-1,-1,0,0,0.000013,0.000301,-36.489715,up
0.00014,0.00015,0.00014,0,3,3,0,0,1,1,0,0,0.000014,0.000257,56.712395,down
0.00003,0.00002,0.00002,-1,3,3,0,0,2,2,0,0,0.000015,0.000263,39.19191,up
0.0001,0.00011,0.0001,0,4,4,0,0,4,4,2,1,0.000018,0.000301,104.810584,down
0.00001,0.00005,0,-1,3,3,0,0,4,4,2,1,0.000022,0.000344,91.091291,down
0.00009,0,0.00002,-1,3,3,0,0,2,2,0,0,0.000025,0.000349,30.656792,no
0.00001,0.00001,0.00003,-1,3,3,0,0,0,0,0,0,0.000027,0.000349,22.606635,down
0,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,0.000029,0.000352,21.301253,down
0.00005,0.00007,0.00005,0,3,3,0,0,1,1,0,0,0.00003,0.000362,40.372951,no
0.00003,0.00001,0.00001,-1,3,3,0,0,1,1,0,0,0.000031,0.000356,21.06885,down
0.00001,0.00004,0.00001,-1,4,4,0,0,1,1,0,0,0.000031,0.000356,21.06885,down
0.00005,0.00001,0.00007,-1,3,3,0,0,0,0,0,0,0.00003,0.000355,-5.919163,no
0.00001,0.00001,0.00004,0,3,3,0,0,0,0,0,0,0.000029,0.000346,-7.808272,up
0.00006,0.00009,0.00007,0,3,3,0,0,1,1,0,0,0.000028,0.000353,35.430709,down
0.00011,0,0.00007,-1,3,3,0,0,0,0,0,0,0.000026,0.000358,-30.700995,no
0.00012,0.00005,0.00005,-1,2,2,0,0,-2,-2,0,0,0.000022,0.000383,-79.316344,up
0.00013,0.00013,0.00015,0,3,3,0,0,-1,-1,0,0,0.000018,0.000357,-9.793563,up
0.0002,0.0002,0.00021,0,3,3,0,0,2,2,0,0,0.000018,0.000402,88.952679,down
0.00013,0.00001,0.00002,-1,3,3,0,0,1,1,0,0,0.000019,0.000383,11.499584,up
0.00012,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000017,0.00039,-38.974359,up
0.00021,0.00021,0.00021,0,3,3,0,0,1,1,0,0,0.000018,0.000388,62.385432,down
0.00006,0.00001,0,-1,3,3,0,0,2,2,0,0,0.00002,0.000394,29.473539,up
0.00004,0.00004,0.00004,0,3,3,0,0,2,2,0,0,0.000022,0.00041,49.553667,up
0.00004,0,0.00009,-1,3,3,0,0,0,0,0,0,0.000023,0.000402,21.644152,up
0.00004,0,0.0001,-1,3,3,0,0,0,0,0,0,0.000024,0.000388,-5.67612,up
0.00003,0.00004,0.00007,0,3,3,0,0,0,0,0,0,0.000023,0.000388,-0.516011,down
0.00018,0.00022,0.00022,0,3,3,0,0,2,2,0,0,0.000025,0.000429,74.651116,down
0,0.00011,0.00005,-1,3,3,0,0,4,4,2,1,0.000028,0.00047,72.283184,down
0.00011,0.00001,0.00002,-1,3,3,0,0,2,2,0,0,0.00003,0.000476,28.123409,down
0.00007,0,0.00001,-1,3,3,0,0,0,0,0,0,0.00003,0.000476,-9.654304,up
0.00004,0.00001,0.00008,-1,3,3,0,0,-1,-1,0,0,0.000029,0.000479,-21.485452,up
0.00012,0.00001,0.00001,-1,2,2,0,0,-2,-2,0,0,0.000025,0.000509,-65.360901,up
