@relation BEST-RESULT

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.04674,1.046557,1.046374,3,0,0,0,-0.000017,up
1.04674,1.046556,1.046373,3,0,0,0,-0.000016,up
1.046742,1.046558,1.046373,3,0,0,0,-0.000014,no
1.046674,1.046548,1.046422,3,0,1,0,-0.000013,up
1.046696,1.046555,1.046415,3,0,3,0,-0.00001,down
1.046704,1.046561,1.046417,4,0,2,0,-0.000008,up
1.046706,1.046563,1.046419,3,0,0,0,-0.000006,up
1.046707,1.046563,1.046419,3,0,0,0,-0.000005,up
1.046738,1.046572,1.046407,4,0,3,1,-0.000002,down
1.046729,1.046581,1.046433,3,0,2,0,-0.000001,down
1.046723,1.046591,1.046459,3,0,1,0,0.000001,up
